date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type,mixed_type_col
 18/07/2018 22:30 ,2.81,0.0,4.79,0.0,100.0,50.6,81000.0,Weekday,Wednesday,Medium_Load,568
18/07/2018 22:45,2.84,0.0,4.75,0.0,100.0, 51.32 ,81900.0,Weekday,Wednesday,Medium_Load,51
18/07/2018 23:00,2.81,0.0, 4.72 ,0.0,100.0, 51.15 ,82800.0,Weekday, wEDNESDAY ,Medium_Load,712
18/07/2018 23:15,2.81,0.0,126.36000000000001,0.0,100.0,50.05,83700.0, wEEKDAY ,Wednesday, lIGHT_lOAD ,570
18/07/2018 23:30,2.7,0.0,5.08,0.0,100.0, 46.93 ,84600.0,Weekday,Wednesday,Light_Load,847
18/07/2018 23:45,2.77,0.0,5.04,0.0,100.0,48.17,85500.0,Weekday,Wednesday,Light_Load,bad
18/07/2018 00:00,3.38,0.0,5.22,0.0,100.0,54.35,0.0,Weekday,Wednesday,Light_Load,707
19/07/2018 00:15,2.99,0.0,4.82,0.0,100.0,52.71,900.0,Weekday,Thursday,Light_Load,627
19/07/2018 00:30,2.84, 0.0 ,4.9,0.0,100.0,50.15,1800.0,Weekday, tHURSDAY ,Light_Load,781
19/07/2018 00:45,2.77,0.0,4.9,0.0,100.0,49.21,2700.0,Weekday,,Light_Load,702
19/07/2018 01:00,2.81,0.0,4.86,0.0,100.0,50.05,3600.0,Weekday,Thursday,Light_Load,7
19/07/2018 01:15,2.81,0.0,4.79,0.0,100.0,50.6,4500.0,Weekday,Thursday,Light_Load,48
19/07/2018 01:30,3.1,0.0,4.72,0.0,100.0,54.9,5400.0,Weekday,Thursday,Light_Load,961
19/07/2018 01:45,2.95,0.0,4.79, 0.0 ,100.0,52.44,6300.0,Weekday,Thursday,Light_Load,368
19/07/2018 02:00,3.02,0.0,4.64,0.0,100.0,54.55,7200.0,Weekday,Thursday,Light_Load,384
19/07/2018 02:15,2.99,0.0,4.61, 0.0 ,100.0,54.42,8100.0,Weekday,Thursday,Light_Load,531
19/07/2018 02:30,2.99,0.0,4.68,0.0, 100.0 , 53.84 ,9000.0,Weekday,Thursday,Light_Load,bad
19/07/2018 02:45,3.02,0.0,4.57,0.0,100.0,55.13,9900.0,Weekday,Thursday,Light_Load,210
19/07/2018 03:00,2.92,0.0, 4.54 ,0.0,100.0,54.09,10800.0,Weekday,Thursday,Light_Load,
19/07/2018 03:15,,0.0,4.61,0.0,100.0,53.9,11700.0,Weekday,Thursday,Light_Load,26
19/07/2018 03:30,3.46,3.82,,0.0,67.13,93.61,12600.0,Weekday,Thursday,Light_Load,331
19/07/2018 03:45,3.38,5.33,0.0,0.0,53.55,100.0,13500.0,Weekday, tHURSDAY ,Light_Load,777
19/07/2018 04:00,2.74,4.9,0.0,0.0,48.81,100.0,14400.0,Weekday,Thursday,Light_Load,561
19/07/2018 04:15,2.77,5.04,0.0,0.0,48.17,100.0,15300.0,Weekday,Thursday,Light_Load,605
19/07/2018 04:30,3.17,4.79,0.0,0.0,55.19,100.0,16200.0,Weekday,Thursday,Light_Load,25
19/07/2018 04:45,2.99,4.9,0.0,0.0,2656.59,100.0,17100.0, wEEKDAY ,Thursday,Light_Load,492
19/07/2018 05:00,2.81, 4.97 ,0.0,0.0,49.22,100.0,18000.0,Weekday,Thursday, lIGHT_lOAD ,423
 19/07/2018 05:15 ,2.7,4.82,0.0,0.0,48.87,100.0,18900.0,Weekday, tHURSDAY ,Light_Load,
19/07/2018 05:30,2.7,4.79,0.0,0.0,49.1,100.0,19800.0,Weekday,Thursday,Light_Load,403
19/07/2018 05:45,2.7,4.9,0.0,0.0,48.26,100.0,20700.0,Weekday,Thursday,Light_Load,unknown
19/07/2018 06:00,2.7,4.93,0.0,0.0,48.03,100.0,21600.0,Weekday,Thursday,Light_Load,332
19/07/2018 06:15,2.7,4.79,0.0,0.0,49.1,100.0,22500.0,Weekday,Thursday,Light_Load,
19/07/2018 06:30,2.7,4.61,0.0,0.0,50.54,100.0,23400.0,Weekday,Thursday,Light_Load,875
19/07/2018 06:45,NULL,4.46, 0.0 , 0.0 ,50.22, 100.0 ,24300.0,Weekday,Thursday,Light_Load,418
19/07/2018 07:00,2.7,4.5,0.0,0.0, 51.45 ,100.0,25200.0,Weekday,Thursday,Light_Load,883
19/07/2018 07:15,2.81,4.46,0.0,0.0,53.31,100.0,26100.0,Weekday,Thursday,Light_Load,178
19/07/2018 07:30,3.24,4.21,0.0, 0.0 , 60.99 ,100.0,27000.0,Weekday,Thursday,Light_Load,
19/07/2018 07:45,3.6,4.32, 0.0 ,0.0,64.02,100.0,27900.0,Weekday,Thursday,Light_Load,568
19/07/2018 08:00,5.33,6.01,0.0,0.0,66.35,100.0,28800.0,Weekday,Thursday,Light_Load,862
19/07/2018 08:15, 46.44 ,46.91,0.0,0.02,70.35,100.0,29700.0,Weekday,Thursday, lIGHT_lOAD ,bad
19/07/2018 08:30,52.81,53.21,0.0,0.02,70.44,100.0,30600.0,Weekday,Thursday,Light_Load,unknown
19/07/2018 08:45,65.27,64.44,0.0,0.03,71.16,100.0,31500.0,Weekday,Thursday,Light_Load,155
19/07/2018 09:00,71.24,54.07,0.0,0.03,79.66,100.0,32400.0,Weekday,Thursday,Light_Load,290
19/07/2018 09:15,72.5,52.7,0.0,0.03, 80.89 ,100.0,33300.0,Weekday,Thursday,Medium_Load,499
19/07/2018 09:30,59.58,42.91,0.0,0.03,81.15,100.0,34200.0,Weekday,Thursday,Medium_Load,928
19/07/2018 09:45,52.31,35.14,0.0,0.02,83.01,100.0,35100.0, wEEKDAY ,Thursday,Medium_Load,842
 19/07/2018 10:00 ,47.45,30.56,0.0,0.02, 84.07 , 100.0 ,36000.0,Weekday, tHURSDAY ,Medium_Load,395
19/07/2018 10:15, 54.5 ,35.89,0.0,0.02,83.52,100.0,36900.0, wEEKDAY ,Thursday,Maximum_Load,969
19/07/2018 10:30,62.24,43.16,0.0,0.03,82.18,100.0,37800.0,Weekday,Thursday,Maximum_Load,41
19/07/2018 10:45,54.04,35.24,0.0,0.02,83.76,100.0,38700.0,Weekday,Thursday,Maximum_Load,unknown
19/07/2018 11:00,56.92,38.88,0.0,0.03,82.57,100.0,39600.0,Weekday,Thursday,Maximum_Load,unknown
19/07/2018 11:15,70.78,57.42,0.0,0.03,77.66, 100.0 ,40500.0,Weekday,Thursday,Maximum_Load,
19/07/2018 11:30,88.81,66.49,0.0,0.04,80.05,100.0,41400.0,Weekday,Thursday,Maximum_Load,150
19/07/2018 11:45,100.3,77.58,0.0,0.05,79.1, 100.0 ,42300.0,Weekday,Thursday,Maximum_Load,533
19/07/2018 12:00,91.44,62.21,0.0,0.04,82.68,100.0,43200.0,Weekday,Thursday,Maximum_Load,494
19/07/2018 12:15,7.06,2.88,3.96,0.0,92.59,87.22,44100.0,Weekday,Thursday,Medium_Load,695
19/07/2018 12:30,15.55,1.15,5.26,0.01,99.73,94.73,45000.0,Weekday,Thursday,Medium_Load,388
19/07/2018 12:45,23.33,2.16,0.5,0.01,99.57,99.98,45900.0,Weekday,Thursday,Medium_Load,706
19/07/2018 13:00, 26.32 ,4.64,0.32,0.01,98.48,99.99,46800.0,Weekday,Thursday,Medium_Load,851
19/07/2018 13:15,48.64,25.06,0.0,0.02,88.9,100.0,47700.0, wEEKDAY ,Thursday, mAXIMUM_lOAD ,80
19/07/2018 13:30,67.21,37.04,0.0,0.03,87.58,100.0,48600.0,Weekday,Thursday,Maximum_Load,968
19/07/2018 13:45,94.61,41.36,0.0,0.04,91.63,100.0,49500.0,Weekday,Thursday,Maximum_Load,unknown
19/07/2018 14:00,75.28,31.0,0.0,0.03,92.47,100.0,50400.0,Weekday,Thursday,Maximum_Load,180
19/07/2018 14:15, 71.82 ,32.18,0.0,0.03,91.26,100.0, 51300.0 ,Weekday,Thursday,Maximum_Load,
19/07/2018 14:30,97.85,37.76,0.0,0.04,93.29,100.0,52200.0,Weekday,Thursday,Maximum_Load,444
,106.27,41.98,0.0,0.05,93.01,100.0,53100.0,Weekday,Thursday,Maximum_Load,200
19/07/2018 15:00,83.95,,0.0,0.04,90.89,100.0,54000.0, wEEKDAY ,Thursday,Maximum_Load,556
19/07/2018 15:15,75.96,30.89, 0.0 ,0.03,92.63,100.0,54900.0,Weekday, tHURSDAY ,Maximum_Load,921
 19/07/2018 15:30 ,79.38,30.46,0.0,0.04,93.36, 100.0 ,55800.0,Weekday,Thursday,Maximum_Load,255
19/07/2018 15:45,83.77,30.85,0.0,0.04,93.84,100.0,56700.0,Weekday,Thursday,Maximum_Load,unknown
19/07/2018 16:00,5826.02,?,0.0,0.04,93.79,100.0,57600.0,Weekday,Thursday,Maximum_Load,unknown
19/07/2018 16:15,111.42,51.98,0.0,0.05,90.62,100.0,58500.0,Weekday,Thursday,Maximum_Load,unknown
19/07/2018 16:30,85.5,30.46,0.0,0.04,94.2,100.0,59400.0,Weekday,Thursday,Maximum_Load,612
19/07/2018 16:45,90.9,33.05,0.0,0.04,93.98,100.0,60300.0,Weekday,Thursday,Maximum_Load,140
19/07/2018 17:00,95.76,28.94,0.0,0.04,95.72,100.0,61200.0,Weekday,Thursday,Maximum_Load,584
19/07/2018 17:15,70.2, 18.58 ,0.0,0.03, 96.67 ,100.0,62100.0,Weekday,Thursday,Medium_Load,bad
19/07/2018 17:30,96.55,25.56,0.61,0.04,96.67,100.0,63000.0,Weekday,Thursday,Medium_Load,841
19/07/2018 17:45,31.68,0.0,8.32,0.01,100.0,96.72,63900.0,Weekday,,Medium_Load,477
19/07/2018 18:00, 31.64 ,0.0,7.99,0.01,100.0,96.96,64800.0,Weekday,Thursday,Medium_Load,295
 19/07/2018 18:15 ,55.76,,1.69,0.03, 93.12 ,99.95,65700.0,Weekday,Thursday,Medium_Load,781
19/07/2018 18:30,82.66,40.75,0.0,0.04,89.69,100.0, 66600.0 ,Weekday,Thursday,Medium_Load,
19/07/2018 18:45,99.14,38.23,0.0,0.05,93.3, 100.0 ,67500.0,Weekday, tHURSDAY ,Medium_Load,405
19/07/2018 19:00,69.8,28.91,0.0,0.03,92.39,100.0,68400.0,Weekday,Thursday,Medium_Load,213
19/07/2018 19:15,51.44,20.12,0.0,0.02,93.13,100.0,69300.0,Weekday,Thursday,Medium_Load,715
19/07/2018 19:30,66.13,41.98, 0.0 ,0.03,84.43,100.0, 70200.0 ,Weekday,Thursday,Medium_Load,bad
19/07/2018 19:45,65.7,33.98, 0.0 ,0.03,88.82,100.0,71100.0,Weekday,Thursday,Medium_Load,705
19/07/2018 20:00,59.22,35.28,0.0,0.03,85.91,100.0,72000.0,Weekday,Thursday,Medium_Load,548
19/07/2018 20:15,52.38,25.78,0.0,0.02,89.72,100.0,72900.0,Weekday,Thursday,Medium_Load,735
19/07/2018 20:30,51.98,26.75,0.0,0.02, 88.92 ,100.0,73800.0,Weekday,Thursday,Medium_Load,
19/07/2018 20:45,63.22,33.98,0.0,0.03,88.08,100.0,74700.0,Weekday,Thursday,Medium_Load,618
19/07/2018 21:00,47.66,17.39,0.54,0.02,93.94,99.99,75600.0,Weekday,Thursday,Medium_Load,789
19/07/2018 21:15,40.61,4.82,0.43,0.02,99.3,99.99,76500.0,Weekday,Thursday,Medium_Load,bad
19/07/2018 21:30,40.28,4.43,0.07, 0.02 ,99.4,100.0,77400.0,Weekday,Thursday,Medium_Load,267
19/07/2018 21:45,35.71,2.3,1.91,0.02,99.79,99.86,78300.0,Weekday,Thursday,Medium_Load,562
19/07/2018 22:00,33.48,1.55,3.13,0.02,99.89,99.57,79200.0,Weekday,Thursday,Medium_Load,793
19/07/2018 22:15,11.84,0.0,13.07,0.01,100.0,67.14,80100.0,Weekday, tHURSDAY ,Medium_Load,bad
19/07/2018 22:30,3.82,0.0,5.15,0.0,100.0,59.57,81000.0,Weekday,Thursday,Medium_Load,225
19/07/2018 22:45,3.6,0.0,5.08,0.0,100.0,57.82,81900.0,Weekday,Thursday,Medium_Load,bad
19/07/2018 23:00, 3.53 ,0.0,5.04,0.0,100.0,57.37,82800.0,Weekday,Thursday,Medium_Load,18
19/07/2018 23:15,4.5,0.0,7.49,0.0,100.0,51.5,83700.0,Weekday,Thursday,Light_Load,
19/07/2018 23:30,3.82,0.0,6.3,0.0,100.0,51.85,84600.0,Weekday,Thursday,Light_Load,346
19/07/2018 23:45,3.38,0.0,5.4,0.0,100.0,53.06,85500.0,Weekday,Thursday,,bad
19/07/2018 00:00,3.42,0.0,5.4,0.0, 8200.0 ,53.51,0.0,Weekday, tHURSDAY ,Light_Load,unknown
20/07/2018 00:15,3.38,0.0,5.26,0.0,,54.06,900.0,Weekday,Friday,Light_Load,120
20/07/2018 00:30,2.84,0.0,4.75,0.0,100.0,51.32,1800.0,Weekday,Friday,Light_Load,267
 20/07/2018 00:45 ,2.81,0.0,4.72,0.0,100.0, 51.15 ,2700.0,Weekday,Friday,Light_Load,81
20/07/2018 01:00,2.77,0.0,4.72,0.0,100.0,50.61,3600.0,Weekday,Friday,Light_Load,655
20/07/2018 01:15,2.88,0.0,4.68,0.0,100.0,52.41,4500.0,Weekday,,Light_Load,813
20/07/2018 01:30,2.88,0.0,4.64,0.0,100.0,52.74,5400.0,Weekday,Friday,Light_Load,501
20/07/2018 01:45,2.84,0.0,4.72,0.0,787.0, 51.56 ,6300.0,Weekday,Friday,Light_Load,
20/07/2018 02:00,2.88,0.0,4.57,0.0,100.0, 53.32 ,7200.0,Weekday, fRIDAY ,Light_Load,704
20/07/2018 02:15,2.81,,4.57,0.0,100.0,52.38,8100.0,Weekday,Friday,Light_Load,unknown
20/07/2018 02:30,2.84,0.0,4.54,0.0,100.0,53.03, 9000.0 ,Weekday,Friday,Light_Load,724
20/07/2018 02:45,2.88,0.0,4.54,0.0,100.0,53.57,, wEEKDAY ,Friday,Light_Load,442
20/07/2018 03:00,2.84,0.0,4.39,0.0,100.0,54.32,10800.0,Weekday,Friday,Light_Load,331
20/07/2018 03:15,2.92,0.0,4.28,0.0,100.0,56.36,11700.0,Weekday,Friday,Light_Load,
20/07/2018 03:30,2.92,3.74,1.22,0.0,61.54,92.27,12600.0,Weekday,Friday,Light_Load,532
20/07/2018 03:45,2.81,5.15,0.0,0.0,47.9,100.0,13500.0,Weekday,Friday,Light_Load,299
20/07/2018 04:00,2.74,5.0,0.0,0.0,48.06,100.0,14400.0,Weekday,Friday,Light_Load,294
20/07/2018 04:15,2.77,,0.0,0.0, 49.21 ,100.0, 15300.0 ,Weekday,Friday,Light_Load,405
20/07/2018 04:30,3.28,5.58,0.0,0.0,50.68,100.0,16200.0,Weekday,Friday,Light_Load,928
20/07/2018 04:45,4.21,6.7,0.0,0.0,53.2,100.0,17100.0, wEEKDAY ,Friday,Light_Load,188
20/07/2018 05:00,2.81,5.22,0.0,0.0,47.4,100.0,18000.0,Weekday,Friday,Light_Load,
20/07/2018 05:15,2.77, 5.4 ,0.0,0.0,45.64,100.0,18900.0,Weekday,Friday,Light_Load,465
20/07/2018 05:30,2.77,5.47,0.0, 0.0 ,45.18,100.0,19800.0,Weekday,Friday,Light_Load,144
20/07/2018 05:45,2.77,5.72,0.0, 0.0 ,43.58,100.0,20700.0,Weekday, fRIDAY ,Light_Load,bad
20/07/2018 06:00,2.81,5.58,0.0,0.0,44.98,100.0,21600.0,Weekday,Friday,Light_Load,420
20/07/2018 06:15,2.81,5.4,0.0,0.0,46.16,100.0,22500.0,Weekday,Friday,Light_Load,200
 20/07/2018 06:30 ,2.81, 5.22 ,0.0,0.0,47.4,100.0,23400.0,Weekday,Friday,Light_Load,
20/07/2018 06:45,2.7,5.22,0.0,0.0, 45.94 ,100.0,24300.0,Weekday,Friday,Light_Load,
20/07/2018 07:00,2.74,5.18,0.0,0.0,46.76,100.0,25200.0,Weekday,Friday,Light_Load,632
20/07/2018 07:15,2.7,4.75,0.0,0.0,49.42,100.0,26100.0,Weekday, fRIDAY ,Light_Load,738
20/07/2018 07:30,3.2,4.72,0.0,0.0,56.12,100.0,27000.0,Weekday,Friday,Light_Load,884
20/07/2018 07:45,3.24,4.32,0.0,0.0,60.0,100.0,27900.0,Weekday,Friday,Light_Load,
20/07/2018 08:00,3.78,5.4,0.0,0.0,57.35,100.0,28800.0,Weekday,Friday,Light_Load,3
20/07/2018 08:15, 31.57 ,32.4,0.0,0.01,69.79,?,29700.0,Weekday,Friday,Light_Load,
20/07/2018 08:30,47.88, 50.26 ,0.0,0.02,68.98,100.0,30600.0, wEEKDAY ,Friday,Light_Load,621
20/07/2018 08:45, 51.52 ,52.7,0.0,0.02,69.91,100.0,31500.0,Weekday,Friday, lIGHT_lOAD ,113
20/07/2018 09:00,64.3,50.18,0.0,0.03,78.83,100.0,32400.0,Weekday,Friday,Light_Load,871
20/07/2018 09:15,59.44,40.1,,0.03,82.9,100.0,33300.0,Weekday,Friday,Medium_Load,451
20/07/2018 09:30,57.71,40.57,0.0,0.03,81.81,100.0,34200.0,Weekday,Friday,Medium_Load,982
20/07/2018 09:45,52.7,36.18,0.0,0.02,82.44,100.0,35100.0,Weekday,Friday,Medium_Load,391
20/07/2018 10:00,53.5,37.48,0.0,0.02,81.9,100.0,36000.0,Weekday,Friday,Medium_Load,bad
20/07/2018 10:15,47.12,31.46,0.0, 0.02 , 83.17 ,100.0,36900.0,Weekday,Friday,Maximum_Load,527
20/07/2018 10:30,63.58,41.44,0.0,0.03,83.78,100.0,37800.0,Weekday,Friday,Maximum_Load,bad
20/07/2018 10:45,54.65,35.78,0.0,0.03,83.66,100.0,38700.0,Weekday,Friday, mAXIMUM_lOAD ,632
20/07/2018 11:00, 61.38 ,42.41,0.0,0.03,82.27,100.0,39600.0,Weekday,Friday,Maximum_Load,791
20/07/2018 11:15,61.7,57.17,0.0,0.03,73.35,100.0,40500.0,Weekday,Friday,Maximum_Load,bad
20/07/2018 11:30,63.83,61.78,0.0,0.03, 71.86 ,100.0,41400.0,Weekday,Friday,Maximum_Load,unknown
20/07/2018 11:45,60.3, 57.85 ,0.0, 0.03 ,72.16,100.0,42300.0,Weekday,Friday,Maximum_Load,
20/07/2018 12:00, 57.38 ,57.17,0.0,0.03,70.84,100.0,43200.0, wEEKDAY ,Friday,Maximum_Load,unknown
20/07/2018 12:15,6.88,3.89,6.08,0.0,87.05,74.93,44100.0,Weekday,Friday,Medium_Load,
20/07/2018 12:30,5.33,0.0,11.45,0.0,100.0,42.2,45000.0,Weekday,Friday,Medium_Load,448
20/07/2018 12:45,4.39,0.0,7.7,0.0,100.0,,45900.0,Weekday,Friday,Medium_Load,bad
20/07/2018 13:00,4.28,0.0,7.96,0.0, 100.0 ,47.36,46800.0,Weekday,Friday, mEDIUM_lOAD ,296
20/07/2018 13:15,30.38,17.89,2.52,0.01,86.17,99.66,47700.0,Weekday,Friday, mAXIMUM_lOAD ,722
20/07/2018 13:30,61.34,46.94,0.0,0.03,79.42,100.0,48600.0,Weekday,Friday,Maximum_Load,580
,61.49,49.43,0.0,0.03,77.94,100.0,49500.0,Weekday,Friday,Maximum_Load,619
20/07/2018 14:00,59.33,50.08,0.0,0.03,76.42,100.0,50400.0,Weekday,Friday,Maximum_Load,132
20/07/2018 14:15,50.65,26.32,,0.02,88.73,100.0,51300.0,Weekday,Friday,Maximum_Load,924
20/07/2018 14:30,54.43, 26.1 ,0.0,0.02,90.17,100.0,52200.0,Weekday,Friday,Maximum_Load,698
,60.01,34.67,0.0,0.03,86.59,,53100.0,Weekday,Friday,Maximum_Load,228
20/07/2018 15:00,58.0,31.54,0.0,0.03,87.85,100.0,54000.0,Weekday,Friday,Maximum_Load,unknown
20/07/2018 15:15,62.71,35.21,0.0,0.03,87.2,100.0,54900.0,Weekday,Friday,Maximum_Load,unknown
20/07/2018 15:30,64.58,37.19,0.0,0.03,86.66,100.0,,Weekday,Friday, mAXIMUM_lOAD ,637
20/07/2018 15:45,64.51,37.48,0.0,0.03,86.47,100.0,56700.0,Weekday,Friday,Maximum_Load,unknown
20/07/2018 16:00,63.94,35.64,0.0,0.03,87.35,100.0,57600.0,Weekday,Friday,Maximum_Load,906
20/07/2018 16:15,60.91,32.18,0.0,0.03,88.42, 100.0 ,58500.0,Weekday,Friday,Maximum_Load,62
20/07/2018 16:30,68.18,30.1,0.0,0.03,91.48,100.0,59400.0,Weekday,Friday,Maximum_Load,907
20/07/2018 16:45,99.18,44.32,0.0,0.05,91.3,100.0,60300.0,Weekday, fRIDAY ,Maximum_Load,221
20/07/2018 17:00, 99.04 ,46.76,0.0,0.05,90.43,100.0,61200.0,Weekday,Friday,Maximum_Load,227
20/07/2018 17:15,68.26,41.72,0.0,0.03, 85.33 ,100.0,62100.0,Weekday,Friday,Medium_Load,318
20/07/2018 17:30,59.51,34.7,0.0,0.03,86.39,100.0,63000.0,Weekday,Friday,Medium_Load,933
20/07/2018 17:45,31.28,0.58,5.9,0.01,99.98,98.27, 63900.0 , wEEKDAY ,Friday,Medium_Load,311
20/07/2018 18:00,31.21, 0.0 ,6.77,0.01,100.0,97.73,64800.0, wEEKDAY ,Friday,Medium_Load,557
20/07/2018 18:15,42.01,19.73,1.44,0.02,90.51,585.94,65700.0,Weekday,Friday,,181
20/07/2018 18:30,52.34,41.18,0.0,0.02,78.59, 100.0 ,66600.0,Weekday,Friday,Medium_Load,293
20/07/2018 18:45,43.42,20.81,0.0,0.02,90.18,100.0,67500.0,Weekday,Friday,Medium_Load,619
20/07/2018 19:00, 82.66 ,27.58,0.0,0.04,,100.0,68400.0,Weekday,Friday,Medium_Load,
20/07/2018 19:15,102.35,34.7,0.0,0.05,94.71,100.0,69300.0,Weekday,Friday,Medium_Load,bad
20/07/2018 19:30,66.02,19.33,0.0,0.03,95.97,100.0,70200.0,Weekday,Friday,Medium_Load,768
20/07/2018 19:45,,27.04,0.0,0.04,94.98, 100.0 ,71100.0,Weekday,Friday,Medium_Load,616
20/07/2018 20:00, 97.67 ,36.11,0.0,0.04,93.79,100.0,72000.0,,Friday,Medium_Load,bad
20/07/2018 20:15,72.86,23.54,0.0,0.03,95.16,100.0,72900.0,Weekday,Friday,Medium_Load,unknown
20/07/2018 20:30,67.82,26.68,0.0,0.03,93.06,100.0,73800.0, wEEKDAY ,Friday,Medium_Load,271
20/07/2018 20:45,44.68,11.59, 0.0 ,0.02,96.8,100.0,74700.0,Weekday,Friday,Medium_Load,970
20/07/2018 21:00,28.48,3.71, 6.7 , 0.01 ,99.16, 97.34 ,75600.0,Weekday,Friday,Medium_Load,885
20/07/2018 21:15,6.19,0.0,22.64,0.0,100.0,26.37,76500.0,Weekday,Friday,Medium_Load,685
20/07/2018 21:30,4.46,0.0,16.56,0.0,100.0,26.01,77400.0,Weekday,Friday,Medium_Load,unknown
20/07/2018 21:45,3.92,0.0,16.56, 0.0 ,100.0,23.03,78300.0,Weekday,Friday,Medium_Load,
20/07/2018 22:00,3.92,0.0,16.38,0.0,100.0,23.27,79200.0, wEEKDAY ,Friday,Medium_Load,853
20/07/2018 22:15,3.96,0.0,13.68,0.0,100.0,27.81,80100.0,Weekday,Friday,Medium_Load,53
20/07/2018 22:30,3.78,0.0,4.03,0.0,100.0, 68.41 ,81000.0,Weekday,Friday,Medium_Load,
20/07/2018 22:45,3.6,0.0,3.89,0.0,100.0,67.92,81900.0,Weekday,Friday,Medium_Load,unknown
20/07/2018 23:00,3.17,0.0, 3.71 ,0.0,100.0,64.96,82800.0,Weekday,Friday,Medium_Load,382
20/07/2018 23:15,3.1, 0.0 ,4.1,0.0,100.0,60.31,83700.0,Weekday,Friday,Light_Load,unknown
20/07/2018 23:30,3.1,0.0, 4.28 ,0.0,100.0,58.66,84600.0,Weekday,Friday, lIGHT_lOAD ,426
20/07/2018 23:45,3.1,0.0, 4.32 ,0.0,100.0,58.3,85500.0,Weekday,Friday,Light_Load,992
20/07/2018 00:00,3.6,0.0,4.64,0.0,100.0,61.3,0.0,Weekday,Friday,Light_Load,unknown
21/07/2018 00:15,?, 0.0 ,4.79,0.0,100.0,54.7,900.0,Weekend,Saturday, lIGHT_lOAD ,991
21/07/2018 00:30,2.99,0.0,4.82,0.0,100.0,52.71,1800.0,Weekend,Saturday,Light_Load,bad
21/07/2018 00:45,3.06,0.0,4.72,0.0,100.0,54.4,2700.0,Weekend,Saturday,Light_Load,bad
21/07/2018 01:00,3.06,0.0,4.61,0.0,100.0,55.3,3600.0,Weekend,Saturday,Light_Load,
21/07/2018 01:15,3.02,0.0,4.68,0.0,100.0,54.22,4500.0,Weekend,Saturday,Light_Load,unknown
21/07/2018 01:30,3.02,0.0,4.57,0.0,100.0,55.13,5400.0,Weekend,Saturday,Light_Load,849
21/07/2018 01:45,2.99,0.0,4.68,0.0,100.0,53.84,6300.0,Weekend,Saturday,Light_Load,bad
21/07/2018 02:00,3.24,0.0,4.54,0.0,100.0,58.09,7200.0,Weekend,Saturday,Light_Load,661
21/07/2018 02:15,3.24,0.0,4.43,0.0,100.0,59.03,8100.0,Weekend,Saturday,Light_Load,495
21/07/2018 02:30,3.64,0.0,4.5,0.0,100.0,62.89,9000.0, wEEKEND ,Saturday, lIGHT_lOAD ,44
21/07/2018 02:45,3.78,0.0,4.46,0.0,100.0, 64.66 ,9900.0,Weekend,Saturday,Light_Load,432
21/07/2018 03:00,3.35,0.0,4.25,0.0,100.0, 61.9 ,10800.0,Weekend,Saturday,Light_Load,729
21/07/2018 03:15,3.38,0.0,4.14,0.0,100.0,63.24,11700.0,Weekend,Saturday,Light_Load,417
21/07/2018 03:30,3.28,3.78,1.22,0.0,65.54,93.73, 12600.0 ,Weekend,Saturday,Light_Load,bad
21/07/2018 03:45,3.35,5.4,0.0,0.0,52.72,100.0,13500.0,Weekend,Saturday,Light_Load,504
21/07/2018 04:00,3.28,5.51,0.0,0.0,51.15,invalid,14400.0,Weekend,Saturday,Light_Load,972
21/07/2018 04:15,3.24,5.36,0.0, 0.0 ,51.73,100.0,15300.0, wEEKEND ,Saturday,Light_Load,745
21/07/2018 04:30,3.31,5.44,0.0,0.0,51.98,100.0,16200.0,Weekend,Saturday,Light_Load,unknown
21/07/2018 04:45,3.28,5.44,0.0,0.0,2220.09,100.0,17100.0,Weekend,Saturday,Light_Load,284
21/07/2018 05:00,3.28,5.51,0.0,0.0,51.15,100.0,18000.0,Weekend,Saturday,Light_Load,bad
21/07/2018 05:15,3.35,5.72,0.0,0.0,50.54,100.0,18900.0,Weekend,,Light_Load,318
21/07/2018 05:30,3.24,,0.0,0.0,48.32,100.0,19800.0,Weekend,Saturday,Light_Load,324
21/07/2018 05:45,3.71,6.01,0.0, 0.0 ,52.53,100.0,20700.0,Weekend,Saturday,Light_Load,257
21/07/2018 06:00,3.64,5.98,0.0,0.0,51.99,100.0,21600.0,Weekend,Saturday,Light_Load,
21/07/2018 06:15,3.24,5.69,0.0,0.0,818.48,100.0,22500.0,Weekend,Saturday,Light_Load,629
21/07/2018 06:30,3.31,5.72,0.0,0.0,50.09,100.0,23400.0, wEEKEND ,Saturday,Light_Load,187
21/07/2018 06:45,3.24,5.72,0.0,0.0, 49.29 ,100.0,24300.0,Weekend,Saturday,Light_Load,
21/07/2018 07:00,3.28, 5.76 ,0.0,0.0,49.48,100.0,25200.0,Weekend,Saturday,Light_Load,468
 21/07/2018 07:15 ,3.28,5.69,0.0,0.0,49.94,100.0,26100.0, wEEKEND ,Saturday,Light_Load,unknown
 21/07/2018 07:30 , 3.46 ,5.15,0.0, 0.0 ,55.77,100.0,27000.0,Weekend,Saturday,Light_Load,723
21/07/2018 07:45,4.07,5.15,0.0,0.0,62.0,100.0,27900.0,Weekend,Saturday,Light_Load,204
